target,prediction
-272.0401611328125,-285.7599792480469
818.8624877929688,765.67138671875
65.51753997802734,66.13304901123047
-333.49822998046875,-429.4215087890625
672.1676025390625,680.1470947265625
113.01513671875,88.40389251708984
-295.8014831542969,-307.2071838378906
-509.6029357910156,-482.5005798339844
704.9937744140625,698.1700439453125
767.1211547851562,682.6644287109375
-607.8275756835938,-604.46484375
-1072.9989013671875,-1020.81982421875
725.0167236328125,684.8915405273438
141.51312255859375,184.35939025878906
-290.10235595703125,-274.989501953125
-471.46551513671875,-523.2880859375
-210.56141662597656,-216.41329956054688
-430.94244384765625,-410.021484375
869.472412109375,879.2947998046875
-902.752685546875,-865.975830078125
-405.7025146484375,-412.2479553222656
588.4483642578125,586.7276000976562
-454.3945617675781,-441.57598876953125
192.48934936523438,213.48712158203125
-96.27897644042969,-101.89933013916016
-325.1712341308594,-305.01409912109375
-972.5195922851562,-903.217041015625
-891.6842041015625,-859.3931884765625
166.93170166015625,83.04339599609375
-182.29539489746094,-200.7640838623047
-1091.968017578125,-1059.0968017578125
1126.391845703125,1026.3106689453125
806.6846923828125,824.2892456054688
-780.8441162109375,-737.2173461914062
-812.7388916015625,-783.478271484375
-871.9844970703125,-838.24072265625
594.915283203125,586.0076293945312
2.1769979000091553,3.964493989944458
838.6580810546875,856.023193359375
606.7141723632812,549.2747192382812
-778.8961791992188,-779.0617065429688
103.04130554199219,145.66717529296875
676.2644653320312,649.3339233398438
-198.33534240722656,-251.14788818359375
407.33526611328125,385.9315490722656
1084.2486572265625,1097.5546875
-625.4251098632812,-616.05517578125
513.6355590820312,348.3727111816406
-369.0134582519531,-330.1304016113281
173.31480407714844,190.62518310546875
90.20099639892578,96.1014175415039
-1023.0056762695312,-996.9806518554688
902.639892578125,758.4208984375
-277.65582275390625,-393.3625793457031
-417.7157287597656,-626.84423828125
150.74868774414062,198.44984436035156
1115.049560546875,1073.3138427734375
514.7630004882812,484.3240661621094
787.1558227539062,782.6276245117188
-62.57391357421875,-67.80587005615234
-231.3270721435547,-231.901611328125
-990.2171630859375,-980.7996826171875
753.614501953125,756.97900390625
-1051.5169677734375,-1023.1011962890625
-237.74266052246094,-226.34597778320312
727.5968017578125,781.758056640625
226.57386779785156,304.8151550292969
-770.9547729492188,-721.5431518554688
835.9616088867188,844.5806884765625
-658.8370971679688,-702.7596435546875
92.7053451538086,61.022125244140625
-617.3247680664062,-607.6915283203125
-1034.978759765625,-982.9265747070312
-402.0243225097656,-372.4360046386719
-633.8882446289062,-618.5093994140625
-494.7156677246094,-475.01068115234375
-433.60833740234375,-471.3385314941406
-130.7390899658203,-191.57208251953125
-121.52811431884766,-46.665672302246094
549.9198608398438,592.3592529296875
-78.29610443115234,-126.48576354980469
-331.51727294921875,-327.8765563964844
486.76104736328125,475.53271484375
349.74298095703125,371.4599914550781
-685.71337890625,-610.2182006835938
-357.6108703613281,-406.2940979003906
-1127.107177734375,-1098.9251708984375
-611.1624755859375,-589.7852172851562
893.881103515625,897.004638671875
-841.5645751953125,-821.41552734375
-189.0603790283203,-250.04232788085938
681.8446044921875,649.1708984375
-809.031982421875,-802.6632080078125
260.4533996582031,264.6044921875
-310.5472106933594,-337.8742370605469
794.2284545898438,876.0296630859375
-252.74310302734375,-259.299072265625
965.129638671875,951.8165283203125
750.1217651367188,737.6586303710938
538.8795776367188,533.281982421875
-802.9852294921875,-763.3737182617188
-643.8233642578125,-622.2593994140625
-756.5855102539062,-736.4937744140625
-561.1023559570312,-579.7942504882812
-489.869873046875,-495.0865783691406
946.760009765625,919.1954956054688
-491.3642578125,-474.75103759765625
857.1520385742188,835.3221435546875
-183.7076416015625,-202.40118408203125
-939.2538452148438,-972.2052612304688
-683.4558715820312,-542.64111328125
732.4796752929688,835.9849243164062
-769.1825561523438,-745.5738525390625
315.318603515625,335.52154541015625
-238.2941436767578,-228.47122192382812
1134.3343505859375,1078.7347412109375
-811.0247802734375,-774.77490234375
355.81207275390625,413.8844909667969
-127.96327209472656,-116.08585357666016
-220.29498291015625,-228.43650817871094
-635.2449340820312,-678.7060546875
312.427978515625,307.6894836425781
44.78654861450195,19.69316291809082
-691.312255859375,-680.311279296875
129.2432403564453,105.73345184326172
671.5586547851562,617.5693359375
-258.43988037109375,-262.8426818847656
151.13641357421875,97.4205551147461
-649.5869750976562,-623.201171875
-449.7507019042969,-439.6700744628906
-371.3289489746094,-351.19317626953125
-405.901611328125,-378.9859313964844
-26.935365676879883,-38.55656051635742
-742.4208984375,-705.2247314453125
-307.4251708984375,-306.1953125
-1054.9808349609375,-1061.2156982421875
95.91204833984375,151.22479248046875
586.1157836914062,565.0404052734375
-767.3779907226562,-742.8553466796875
-167.5318603515625,-195.90145874023438
405.9614562988281,348.651123046875
-431.2056579589844,-422.7390441894531
487.2886657714844,439.0735778808594
948.9058227539062,938.2857666015625
-478.537109375,-572.5629272460938
1086.79248046875,1078.6395263671875
384.14495849609375,386.9574279785156
-711.25634765625,-711.3167114257812
-968.6569213867188,-935.4715576171875
-1069.35107421875,-1002.7072143554688
-1029.745849609375,-994.8391723632812
-22.802080154418945,-20.316532135009766
407.02117919921875,384.6435241699219
-765.5176391601562,-768.55078125
-598.8464965820312,-590.85498046875
-516.9524536132812,-510.5075988769531
126.71521759033203,124.18791961669922
-982.0967407226562,-951.0711669921875
382.0952453613281,399.6873474121094
1112.0035400390625,360.75775146484375
634.1242065429688,631.4813842773438
-246.1180877685547,-243.18348693847656
-884.7717895507812,-855.3717651367188
532.7083740234375,557.9991455078125
685.8814697265625,620.1190795898438
388.7255554199219,386.9177551269531
-393.59271240234375,-372.45465087890625
-180.2850341796875,-191.46334838867188
-561.2560424804688,-530.1613159179688
-464.2866516113281,-481.8479309082031
-714.7008666992188,-702.1876220703125
-519.99951171875,-558.8240966796875
-298.2784729003906,-312.7842102050781
-444.6811828613281,-482.69427490234375
777.80712890625,807.797607421875
-29.400117874145508,-34.57221984863281
-107.81200408935547,-129.9473876953125
130.58502197265625,97.26937866210938
143.592529296875,153.55133056640625
-445.3892517089844,-516.7991943359375
-564.6790771484375,-558.8988647460938
940.378173828125,912.728515625
283.4293518066406,353.08343505859375
-777.213623046875,-750.618408203125
-282.6724548339844,-272.9073181152344
643.923828125,592.814208984375
-505.5158386230469,-519.19384765625
-657.1956787109375,-649.02880859375
296.30279541015625,303.1611633300781
906.3548583984375,926.61181640625
-17.990663528442383,-31.24201011657715
1076.26416015625,1016.8472290039062
972.0089721679688,790.9281616210938
1127.50927734375,1103.6229248046875
-1062.096435546875,-1066.0230712890625
-791.8928833007812,-783.355712890625
543.0867309570312,518.5817260742188
-866.3636474609375,-961.394775390625
-756.8544311523438,-751.8890380859375
175.19073486328125,194.4195556640625
-508.7022399902344,-493.8959655761719
571.6026000976562,550.89599609375
441.4615478515625,363.8653869628906
1026.2908935546875,1020.9105834960938
94.71875,128.2849884033203
-469.62225341796875,-481.8005065917969
-218.58929443359375,-246.28683471679688
1064.8973388671875,1044.4610595703125
-721.4678344726562,-712.4807739257812
-327.6436767578125,-270.4603576660156
-926.0211791992188,-931.523193359375
665.1482543945312,639.0250854492188
-788.923583984375,-744.1456298828125
-724.0989990234375,-755.5533447265625
76.61040496826172,62.06671905517578
-333.3538513183594,-316.025146484375
-404.3363342285156,-367.3377990722656
688.8634643554688,703.6065673828125
-867.7294921875,-865.37060546875
874.4087524414062,806.3857421875
901.2559814453125,886.3414306640625
-454.2814636230469,-451.15826416015625
195.1525421142578,186.96255493164062
537.1452026367188,524.4581298828125
431.0288391113281,417.1315612792969
769.5827026367188,748.056884765625
-549.76025390625,-615.4412841796875
108.24018859863281,120.11524200439453
563.2229614257812,571.8597412109375
467.2083740234375,489.5332336425781
707.6901245117188,636.0507202148438
-248.13253784179688,-249.82244873046875
800.399658203125,810.9779052734375
545.781982421875,541.6841430664062
-24.191329956054688,-106.61852264404297
-178.76048278808594,-227.04022216796875
776.4675903320312,784.4754028320312
-23.721160888671875,-21.630430221557617
391.0248718261719,395.2126159667969
949.1873168945312,927.3817138671875
175.20314025878906,175.04388427734375
900.7362670898438,897.7695922851562
-581.9556274414062,-629.13818359375
-216.6870880126953,-177.1698760986328
-900.0667724609375,-883.8956298828125
1058.9539794921875,1086.7962646484375
-992.2455444335938,-942.22119140625
268.2861633300781,265.3759460449219
509.8305358886719,484.579345703125
271.85174560546875,292.6334533691406
-32.441551208496094,-62.74947738647461
-529.7312622070312,-549.4932861328125
-153.8788299560547,-154.69699096679688
73.54347229003906,-1.4988925457000732
37.65169143676758,-2.7838218212127686
120.82845306396484,127.29298400878906
-207.03335571289062,-200.922119140625
-207.01596069335938,-222.791259765625
-799.8671264648438,-784.530517578125
92.2971420288086,76.30149841308594
290.24176025390625,339.9508361816406
416.9035949707031,439.31988525390625
618.7418212890625,581.9412841796875
255.33641052246094,292.7187194824219
528.6023559570312,468.0326843261719
1011.2051391601562,1010.317626953125
-210.96849060058594,-224.22618103027344
-314.3997802734375,-298.2109069824219
-134.6121368408203,-144.5286407470703
247.7001953125,247.3897705078125
-733.8190307617188,-686.73974609375
-1006.09375,-1024.5755615234375
163.12989807128906,154.9788818359375
469.4700012207031,419.51263427734375
677.4835815429688,608.8641357421875
-570.9581298828125,-573.2952880859375
-762.1807861328125,-536.4471435546875
-404.773193359375,-403.5677185058594
903.9739379882812,953.7039184570312
-94.40943145751953,-186.76756286621094
358.95013427734375,411.7793273925781
-292.0364990234375,-309.7142028808594
-841.1990356445312,-888.8653564453125
1150.5941162109375,1123.5804443359375
573.4425659179688,585.7353515625
-832.7850952148438,-793.498046875
872.938720703125,855.0318603515625
-992.1619262695312,-959.670654296875
-943.6915283203125,-888.7586059570312
-731.7354736328125,-714.9616088867188
775.0800170898438,695.3057861328125
934.9818725585938,964.9898681640625
408.2635192871094,551.9522094726562
338.14996337890625,355.0467224121094
971.0576782226562,1009.72900390625
507.6824035644531,462.79559326171875
96.8188247680664,112.8871078491211
-722.030029296875,-773.4877319335938
-37.129661560058594,-394.2575378417969
883.6510009765625,874.5672607421875
949.2118530273438,945.5882568359375
1106.9215087890625,1025.1207275390625
-4.736948490142822,-42.9105110168457
760.9158325195312,649.800537109375
841.49072265625,864.307373046875
450.754150390625,449.8363952636719
799.3232421875,736.9857788085938
1036.9097900390625,1051.5662841796875
-527.074951171875,-559.009521484375
202.48446655273438,203.74417114257812
-1015.7305297851562,-1014.974853515625
-63.98925018310547,-100.90625762939453
-859.02001953125,-816.0782470703125
-385.3583984375,-439.3587951660156
976.0855712890625,942.4776611328125
202.15347290039062,208.43048095703125
-936.8389282226562,-869.2595825195312
9.198124885559082,1.438920259475708
1023.53173828125,1016.75927734375
-760.1139526367188,-741.410400390625
-337.2001647949219,-320.4792785644531
-1074.4219970703125,-1057.944091796875
979.8726196289062,983.2530517578125
-477.9495544433594,-468.5582580566406
1038.32275390625,1020.9500122070312
289.0289001464844,248.47149658203125
-34.031639099121094,15.434489250183105
-84.83655548095703,-196.3963623046875
830.503662109375,887.977294921875
-417.5890808105469,-403.2801208496094
-54.41067886352539,-119.04486846923828
116.73336029052734,148.5275115966797
1123.480712890625,1116.1248779296875
-892.3135986328125,-852.1259765625
294.17083740234375,446.77716064453125
-95.61409759521484,-141.29119873046875
70.44522094726562,76.68161010742188
692.9747924804688,519.4454345703125
197.67739868164062,216.40602111816406
417.61627197265625,423.8531799316406
-850.639892578125,-833.5633544921875
865.8499145507812,864.87451171875
-1100.95068359375,-994.9004516601562
-322.2431640625,-315.2936706542969
-410.24041748046875,-575.3548583984375
970.5260009765625,991.9457397460938
-662.1495361328125,-671.127197265625
-455.3155822753906,-439.0665283203125
540.9707641601562,541.929443359375
-486.2176818847656,-482.3731384277344
-868.3945922851562,-848.742431640625
294.7927551269531,283.0740661621094
-462.9054870605469,-442.81878662109375
-451.07830810546875,-417.0859069824219
-632.119384765625,-558.7447509765625
-177.08409118652344,-199.176025390625
-574.1300659179688,-567.5432739257812
524.0097045898438,516.178466796875
-292.9549255371094,-218.9311065673828
-144.37606811523438,-137.233642578125
-995.8642578125,-982.059814453125
518.5283203125,503.5824890136719
-106.69865417480469,-158.68670654296875
1144.7125244140625,1100.8245849609375
1086.42529296875,1018.214111328125
-1032.4952392578125,-885.11669921875
-509.1097106933594,-495.0841979980469
-710.8539428710938,-811.425048828125
-75.59978485107422,-117.13399505615234
900.3792114257812,909.1522216796875
777.214111328125,817.0067749023438
1090.695068359375,1093.43359375
93.92304229736328,90.90547180175781
1075.25439453125,1041.94921875
-907.1688232421875,-807.9725952148438
-868.8524780273438,-843.5361328125
694.4807739257812,945.0655517578125
-490.0823059082031,-521.435546875
-515.9649658203125,-477.2372131347656
-713.4020385742188,-672.8055419921875
-31.551807403564453,-1.6258456707000732
-276.6809997558594,-285.0354919433594
-111.55876159667969,-139.60040283203125
1092.7210693359375,1082.5555419921875
89.47291564941406,102.02498626708984
781.6447143554688,686.6015014648438
899.6063232421875,907.834228515625
980.34716796875,1018.0673828125
-285.0722961425781,-293.6643371582031
-242.96470642089844,-217.5520477294922
-805.32275390625,-773.4279174804688
-923.0699462890625,-868.047607421875
904.224853515625,891.9168701171875
-238.74900817871094,-286.04248046875
872.44873046875,901.5960693359375
1031.77001953125,1009.1060180664062
570.445556640625,559.6673583984375
-4.54146671295166,-7.825489521026611
1110.3033447265625,1092.502685546875
244.03953552246094,248.50730895996094
381.6521911621094,367.3021240234375
287.6233825683594,310.75836181640625
733.6854858398438,720.334228515625
-934.67333984375,-897.9590454101562
-259.611572265625,-241.0299072265625
-282.2848815917969,-285.92755126953125
1104.828857421875,1098.9971923828125
65.42103576660156,78.86334228515625
370.2861633300781,330.6659240722656
25.32799530029297,24.090946197509766
-1024.359375,-989.2442626953125
706.3462524414062,693.4918212890625
629.4186401367188,681.4989624023438
-449.2452697753906,-463.6679992675781
405.9118957519531,174.04861450195312
-961.8449096679688,-930.576904296875
802.6338500976562,804.3084716796875
905.2339477539062,860.8450317382812
-183.24746704101562,-224.93833923339844
469.6440124511719,467.3301086425781
1020.28515625,922.518310546875
457.1753234863281,473.24188232421875
970.7048950195312,957.33251953125
-59.97398376464844,-113.27153778076172
805.2855834960938,798.185791015625
982.7360229492188,916.8143310546875
-285.74530029296875,-260.05413818359375
-772.9754638671875,-750.9357299804688
259.3705139160156,315.9380798339844
156.18194580078125,157.6871337890625
352.26251220703125,329.69122314453125
6.284675598144531,4.639819622039795
-996.0087890625,-998.455078125
-1101.8353271484375,-1102.897705078125
-743.9303588867188,-735.1224365234375
-903.9832153320312,-908.4468383789062
547.0897216796875,551.9505004882812
-1056.2327880859375,-1031.8255615234375
1045.373046875,1020.8656616210938
-460.6576843261719,-441.8246765136719
676.5296020507812,668.439453125
699.3441162109375,721.1986083984375
314.967529296875,308.6941223144531
-1079.8267822265625,-1008.721435546875
55.18004608154297,201.80596923828125
-932.6170043945312,-862.0843505859375
939.3922119140625,923.7735595703125
-719.2487182617188,-731.606201171875
856.2137451171875,822.8187866210938
259.9239196777344,272.8113098144531
-935.3414306640625,-926.1131591796875
661.4517211914062,682.0045166015625
339.8228454589844,352.7026062011719
-567.1167602539062,-542.18017578125
-595.2929077148438,-615.319580078125
-225.31871032714844,-224.16275024414062
746.5643310546875,728.0054321289062
349.1874084472656,367.24652099609375
-220.41156005859375,-247.10926818847656
708.8128051757812,592.9535522460938
31.68133544921875,-40.47763442993164
957.4718017578125,1065.1331787109375
216.85377502441406,210.2189178466797
-957.2484741210938,-1019.7037353515625
553.0326538085938,615.038330078125
387.7552185058594,507.4476013183594
77.01952362060547,103.76702880859375
512.128173828125,508.8417663574219
186.5429229736328,207.69808959960938
525.9403076171875,493.2355651855469
-908.251953125,-915.6336059570312
-165.05393981933594,-164.15072631835938
674.3443603515625,623.001953125
148.62742614746094,160.87054443359375
-327.47857666015625,-339.0426330566406
357.48199462890625,359.1316833496094
-241.13565063476562,-244.9334259033203
-646.5183715820312,-631.2413940429688
848.0438232421875,836.407470703125
-429.201416015625,-421.0755310058594
-324.8033752441406,-341.3774108886719
-1084.6658935546875,-380.9191589355469
1098.3260498046875,1070.8345947265625
659.2667846679688,636.8131103515625
1123.3785400390625,1115.619140625
-274.0152282714844,-280.552490234375
-794.9700927734375,-769.85009765625
-286.3036804199219,-234.319091796875
750.4932250976562,782.1770629882812
-57.917991638183594,36.65547180175781
-945.8057250976562,-917.2159423828125
1055.2738037109375,982.655517578125
-799.4326782226562,-754.327880859375
165.11508178710938,157.78182983398438
254.11618041992188,316.0868225097656
198.4725341796875,208.39175415039062
-908.8690185546875,-884.4899291992188
633.1717529296875,623.6339721679688
937.3797607421875,510.3289794921875
-1013.4971923828125,-1015.84423828125
-129.6893768310547,-154.6371307373047
-978.605712890625,-991.064208984375
500.1729736328125,486.0435791015625
-850.4608154296875,-827.583984375
360.6995544433594,333.7120056152344
-643.5106201171875,-620.2101440429688
68.49662017822266,61.90009307861328
313.561279296875,303.7992248535156
56.259708404541016,145.68182373046875
364.9621887207031,361.7469177246094
168.6021728515625,147.64334106445312
-489.9881591796875,-491.48992919921875
832.1168823242188,809.72265625
717.052734375,731.1339721679688
132.36782836914062,157.1990966796875
-547.5997314453125,-546.619140625
1075.7525634765625,1075.6395263671875
-1149.023681640625,-1133.2615966796875
-647.0433349609375,-683.9247436523438
-939.5497436523438,-907.54443359375
-310.0780334472656,-301.4659118652344
-922.5543823242188,-894.3956909179688
895.4673461914062,913.9664306640625
893.1851196289062,883.8094482421875
-575.291015625,-551.2330932617188
795.4872436523438,755.6333618164062
-1065.41015625,-1034.706298828125
335.9886474609375,366.0389709472656
800.1343994140625,797.6915283203125
1092.3038330078125,1065.714111328125
944.066162109375,902.497802734375
943.6503295898438,934.0786743164062
-827.4852294921875,-777.16162109375
917.1422119140625,949.1359252929688
-1042.01318359375,-995.8675537109375
1086.8140869140625,1073.8072509765625
360.64569091796875,353.3375549316406
602.3350219726562,576.8914184570312
-397.45166015625,-384.87615966796875
872.9418334960938,874.6683349609375
-1124.67822265625,-1142.2239990234375
68.96538543701172,76.34249114990234
970.3612060546875,961.973876953125
402.591064453125,323.8975830078125
1117.395751953125,1113.249755859375
-657.296875,-676.6304931640625
366.0746765136719,381.5918273925781
-597.578857421875,-576.1428833007812
26.65730094909668,82.56451416015625
1109.416748046875,1078.8162841796875
-1047.951171875,-996.1181640625
26.43507194519043,-82.4158706665039
499.1517639160156,503.7964172363281
-1029.2125244140625,-986.9546508789062
-111.44470977783203,-136.89239501953125
119.8394546508789,128.87229919433594
-668.2481689453125,-771.68115234375
1139.4403076171875,1077.4578857421875
379.8411865234375,368.1361389160156
766.4000854492188,854.931640625
857.6074829101562,842.1036376953125
245.98692321777344,322.8078308105469
701.6107788085938,720.1128540039062
674.6748046875,644.3958740234375
-387.4026184082031,-379.22869873046875
466.5763244628906,450.0126647949219
719.7490234375,674.08154296875
-87.71917724609375,-71.64327239990234
510.5148620605469,455.99542236328125
-493.01116943359375,-452.1265563964844
730.489990234375,854.4719848632812
-1026.2738037109375,-943.6769409179688
82.31240844726562,49.565589904785156
-508.5899658203125,-505.8224182128906
-942.5938110351562,-922.1143188476562
-45.08504104614258,-50.67417526245117
-951.3159790039062,-874.02099609375
373.7492370605469,398.7397766113281
-123.2275161743164,-67.58660888671875
959.2974243164062,966.5909423828125
1133.1766357421875,1104.7139892578125
1078.84130859375,1076.1844482421875
-740.505126953125,-733.4193725585938
-654.4459228515625,-657.184814453125
-239.42869567871094,-209.60507202148438
-170.40150451660156,-194.4829559326172
755.3436279296875,710.2373046875
-326.3450622558594,-308.5665588378906
1045.232177734375,1056.85205078125
-645.1014404296875,-619.9615478515625
68.05447387695312,53.51600646972656
-293.1251525878906,-306.8636779785156
13.097369194030762,21.164220809936523
409.8885192871094,410.0945129394531
-721.8856201171875,-707.737060546875
-131.4842987060547,-159.39785766601562
644.5674438476562,644.1515502929688
-709.5298461914062,-725.175048828125
270.272705078125,271.74560546875
937.7362670898438,904.5034790039062
809.7349853515625,772.0660400390625
925.2818603515625,945.7758178710938
-390.5579833984375,-351.9054870605469
397.2525634765625,363.3954772949219
-512.668212890625,-502.0899963378906
-400.07086181640625,-428.093505859375
205.93162536621094,225.16583251953125
36.701595306396484,-5.829992771148682
-593.1883544921875,-586.7802734375
345.7813720703125,361.6121520996094
55.2917594909668,80.25552368164062
109.61164093017578,104.28104400634766
-231.0033721923828,-241.97166442871094
202.20848083496094,220.63145446777344
943.4126586914062,937.812255859375
389.5784912109375,339.6206359863281
1067.807861328125,1061.7025146484375
208.55662536621094,251.20272827148438
223.71534729003906,214.02734375
683.6815185546875,625.0863647460938
-182.94924926757812,-203.36306762695312
-448.361083984375,-425.1558532714844
-500.7666015625,-459.2769775390625
-362.1516418457031,-310.0203552246094
-721.0638427734375,-854.7793579101562
-867.0092163085938,-842.200439453125
-779.8616333007812,-750.7721557617188
329.6504211425781,233.8113250732422
-181.35037231445312,-290.11376953125
-95.09471130371094,-137.90582275390625
965.5504150390625,920.6382446289062
410.7061767578125,473.0394287109375
181.3095703125,57.63827896118164
832.3905029296875,821.1087036132812
817.6986694335938,803.9658203125
-1009.4278564453125,-955.6187133789062
1068.661865234375,1054.83203125
93.10455322265625,78.55268859863281
-576.9635620117188,-569.9080200195312
1099.2001953125,1066.9776611328125
187.81475830078125,252.9080352783203
-818.371337890625,-775.6898193359375
505.9312744140625,531.2338256835938
11.70219898223877,5.015252590179443
-824.3946533203125,-812.3355102539062
-422.7989196777344,-424.6968688964844
-853.4918212890625,-825.151611328125
459.8642883300781,449.5267333984375
1032.2945556640625,1045.5540771484375
827.4081420898438,858.493896484375
1053.112548828125,1003.4884643554688
-631.27294921875,-623.164306640625
-1011.2105712890625,-564.2830810546875
-1105.4322509765625,-1093.18701171875
-1051.149169921875,-1063.0338134765625
308.08563232421875,297.2920837402344
-895.1299438476562,-844.5217895507812
-645.7589721679688,-633.974853515625
-26.276689529418945,-46.195865631103516
488.9055480957031,526.3556518554688
144.0685272216797,113.27205657958984
-600.7384033203125,-652.6502685546875
-927.6876831054688,-927.154541015625
-202.3972625732422,-225.11004638671875
-628.1137084960938,-720.9383544921875
921.6439819335938,915.49365234375
-938.2152099609375,-909.5345458984375
-211.1692352294922,-226.25961303710938
-494.2604675292969,-442.6346130371094
214.87120056152344,191.4564208984375
-654.283203125,-654.30029296875
-1001.6005859375,-926.385009765625
-718.5498046875,-715.1737670898438
740.0240478515625,755.7578125
-98.6767349243164,-116.59777069091797
848.6895141601562,859.8619995117188
-179.8217315673828,-205.87625122070312
-281.5418701171875,-282.2292175292969
185.22579956054688,127.5627212524414
974.2884521484375,1006.0418701171875
-528.8721313476562,-481.76849365234375
385.54931640625,323.5981750488281
252.51632690429688,311.3689880371094
166.28262329101562,233.8816680908203
967.7711181640625,987.44140625
249.9060516357422,266.5222473144531
-686.4932861328125,-685.564453125
305.8262634277344,307.4161071777344
109.53543090820312,134.4527587890625
778.8777465820312,799.2022094726562
-491.5203552246094,-532.336181640625
383.2281188964844,383.10064697265625
-416.7779846191406,-423.146484375
-962.0248413085938,-954.6756591796875
22.04816436767578,-10.960589408874512
701.7219848632812,713.4193725585938
604.539794921875,566.94775390625
1110.572509765625,1090.77490234375
870.4406127929688,858.4085083007812
680.0997924804688,648.8989868164062
457.27313232421875,456.8996276855469
-810.7263793945312,-894.044189453125
-470.3321533203125,-460.7433166503906
504.05804443359375,516.6315307617188
-1051.114013671875,-1034.593994140625
-592.9833374023438,-576.360107421875
1099.6368408203125,1069.0924072265625
-725.2461547851562,-674.1837158203125
1072.9364013671875,1090.6146240234375
-183.26856994628906,-104.93096160888672
444.6063232421875,289.7451477050781
-160.49722290039062,-192.3414306640625
964.75634765625,1014.4258422851562
-359.2763977050781,-383.4303894042969
-173.6840057373047,-198.31443786621094
-57.5806770324707,-62.409053802490234
791.8828735351562,770.326416015625
-1006.4822998046875,-988.4017333984375
-15.574995040893555,-7.55761194229126
-1106.3099365234375,-215.49713134765625
720.0684814453125,733.3912353515625
-950.1429443359375,-912.6363525390625
667.8054809570312,647.3831787109375
1146.517333984375,1098.6497802734375
710.4654541015625,669.7716064453125
796.0275268554688,600.3291015625
-947.2340698242188,-910.9906005859375
811.7806396484375,769.0358276367188
-371.03790283203125,-339.1050109863281
-916.2840576171875,-903.9863891601562
-326.1004943847656,-326.2149963378906
675.419677734375,526.852783203125
663.71630859375,596.3245849609375
-728.928466796875,-711.4188232421875
781.1370849609375,782.41552734375
110.9165267944336,169.60565185546875
1030.572265625,996.6856689453125
-294.7861328125,-282.9961242675781
-426.8523254394531,-483.9349060058594
-996.8574829101562,-982.7086181640625
310.7322082519531,343.32489013671875
715.0157470703125,677.9814453125
298.04339599609375,327.6177062988281
853.4134521484375,833.3617553710938
-658.3526000976562,-691.311767578125
-1117.6934814453125,-1104.705078125
689.7734985351562,712.1942138671875
-825.8922119140625,-802.33837890625
654.1369018554688,667.3092041015625
859.05224609375,923.639892578125
-455.56396484375,-518.8046875
-589.4694213867188,-557.3193359375
186.2142333984375,168.96908569335938
-637.2717895507812,-605.7835693359375
703.6425170898438,705.9052124023438
-872.5671997070312,-848.5069580078125
-685.33056640625,-685.6438598632812
-1019.9410400390625,-999.8129272460938
1098.252197265625,1074.573486328125
-958.4321899414062,-979.045654296875
-219.6502685546875,-294.201416015625
-787.2661743164062,-778.0631103515625
-1026.6904296875,-1047.5330810546875
631.38916015625,585.9287109375
-597.263427734375,-600.4598388671875
-1073.7158203125,-1012.7900390625
-820.9468383789062,-808.9686889648438
-830.904541015625,-778.063232421875
1053.068359375,1072.6934814453125
-592.3447265625,-550.3583374023438
-533.6254272460938,-541.022216796875
990.1864624023438,915.3641357421875
-392.5878601074219,-622.6284790039062
1126.896240234375,1073.0501708984375
-872.794921875,-849.2814331054688
-47.90034484863281,-46.14402389526367
-443.62078857421875,-443.9006652832031
-1132.8046875,-1095.615966796875
485.9193115234375,452.7830505371094
-570.4404296875,-207.73641967773438
292.5874938964844,268.9271545410156
-438.5629577636719,-445.7970886230469
343.6274108886719,369.7619323730469
27.807004928588867,17.2122859954834
911.552490234375,912.2957763671875
504.21868896484375,501.2840270996094
824.6671142578125,852.29638671875
-913.8723754882812,-435.8231201171875
418.609619140625,386.39044189453125
551.4912109375,676.4164428710938
1025.6319580078125,1022.4801025390625
-386.98553466796875,-342.4322204589844
-934.2181396484375,-911.991455078125
-72.18492126464844,-61.444828033447266
379.0546569824219,386.0284118652344
-526.8197021484375,-492.890625
635.573974609375,620.3780517578125
111.37488555908203,61.962379455566406
-131.747314453125,-108.54466247558594
-225.45054626464844,-229.36045837402344
597.5594482421875,586.7276611328125
620.7689208984375,602.647216796875
-549.3898315429688,-563.6854248046875
-853.6531982421875,-908.166748046875
-840.3684692382812,-805.9928588867188
-179.51730346679688,-247.64459228515625
500.22015380859375,482.9937438964844
-1071.640625,-1034.9796142578125
-95.96334838867188,-139.8333740234375
-272.75,-294.8163146972656
-1034.962890625,-1016.268310546875
-120.44894409179688,-257.29620361328125
1147.2625732421875,1077.5074462890625
1138.6715087890625,1036.567626953125
-86.71439361572266,-101.22982025146484
285.693359375,195.72500610351562
431.35986328125,584.3140869140625
-360.7333068847656,-489.674560546875
-113.78351593017578,-104.49047088623047
485.2823181152344,480.8848876953125
-1020.8497314453125,-973.580078125
-317.03662109375,-315.74127197265625
-110.6451644897461,-120.32233428955078
1030.7154541015625,1010.9798583984375
-68.19154357910156,2.817675828933716
-1051.188720703125,-1027.1497802734375
-157.52186584472656,-176.1005401611328
-392.7679443359375,-409.77490234375
648.8135375976562,612.0474243164062
61.03180694580078,45.62726593017578
-681.8114013671875,-726.2371215820312
417.7275390625,412.3373718261719
973.4342041015625,936.327392578125
-212.72625732421875,-221.8921356201172
288.6913757324219,255.4973602294922
-557.8858032226562,-505.7217102050781
